id	pregunta	ortografia	afi
137	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
137	Cadera	cadeira	kaˈðejɾa
137	Cuna	berce	ˈbɛɾθɘ
137	Levadura	isco	ˈis̺ko
137	Dar volteretas	dar cambaluchos	ˈdaɾ kãmbaˈlut͡ʃos̺
137	Levadura	fermento	ɸoɾˈmẽnto
138	Guisantes	ervillas	eɾˈβiʎas̺
138	Mariquita	xoaniña	ʃuaˈnĩɲã
138	Lagartija	lagarta	laˈxʰaɹtḁ
138	Aguzanieves	lavandeira	laβãnˈdejɹa
138	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
138	Cadera	cadeira	kaˈðejɹa
138	Cuna	berce	ˈbeɾθe
138	Llevar a cuestas	levar ó lombo	leˈβaɹ ɔ ˈlõmbo
138	Dar volteretas	andar ós batacús	ãnˈdaɹ ɔɹ βataˈkus̺
138	Levadura	fermento	ɸoɾˈmẽnto
139	Guisantes	ervillas	eɾˈβiʎæs
139	Mariquita	xoaniña	ʃuãˈnĩɲæ
139	Lagartija	lagarta	laˈxaɾta
139	Aguzanieves	lavandeira	laβãnˈdejɹɐ
139	Jabalí	jabalín	xɑβaˈlĩŋ
139	Cadera	cuadril	kwɑˈðɾil
139	Cuna	berce	ˈbɛɾse
139	Llevar a cuestas	levar a costas	leˈβaɹ a ˈkɔs̪tɐ̥s
139	Dar volteretas	dar viraganchos	ˈdaɹ βiɾaˈxãɲt͡ʃos
139	Levadura	fermento	ɸoɾˈmẽnto̥
139	Guisantes	tirabeques	tiɾɐˈβekes
139	Lagartija	lagarta	laˈxɑɾta
140	Levadura	fermento	ɸoɾˈmẽnto
140	Guisantes	ervillas	eɾˈβiʎæs̺
140	Mariquita	buxana	buˈʃãnɐ̃
140	Lagartija	lagarta	laˈxʰaɹtʰɐ
140	Aguzanieves	lavandeira	laβãnˈdejɾɐ
140	Jabalí	jabalín	xʰaβaˈlĩŋ
140	Cadera	cuadril	kwɐˈðɾil
140	Cuna	berce	ˈbeɾθe
140	Llevar a cuestas	levar ás costas	lɵˈβaɹ as̺ ˈkɔs̺tɐs̺
140	Dar volteretas	dar cambadelas	ˈdaɹ kãmbaˈðɛlɐs̺
141	Llevar a cuestas	levar ó lombo	leˈβaɹ ɔ ˈlõmbo
141	Dar volteretas	dar o cotacarneiro	ˈdaɹ o kotakaɾˈnẽjɾo
141	Guisantes	guisantes	xʰiˈs̺ãntes̺
141	Mariquita	xoaniña	ʃyɐˈnĩɲɐ̃
141	Lagartija	lagarta	laˈxʰaɹta
141	Aguzanieves	lavandeira	laβãnˈdejɾɐ
141	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
141	Cadera	cuadril	kwaˈðɾil
141	Cuna	berzo	ˈbɛɾθo
141	Levadura	fermento	ɸoɾˈmẽnto
141	Cadera	cadeira	kaˈðejɾɐ
141	Dar volteretas	dar o cotacarneiro	ˈdaɹ o kotakaɾˈnɛ̃jɾo
142	Guisantes	pedrolos	peˈðɾɔlos̺
142	Mariquita	xoana	ʃoˈãnɐ̃
142	Lagartija	lagarta	laˈxʰaɾtɐ
142	Aguzanieves	lavandeira	laβãnˈdejɾɐ
142	Cuna	rolo	ˈrɔlo
142	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
142	Cadera	cadeira	kaˈðɛjɹɐ
142	Llevar a cuestas	ó cabalete	ɔ kaβaˈlete
142	Dar volteretas	ganar o capitón	xʰãˈnãɹ o kapiˈtõŋ
142	Levadura	crecente	kɾeˈθɛ̃nte
143	Cadera	cadeira	kaˈðejɾɐ
143	Guisantes	guisantes	xʰiˈs̺ãntes̺
143	Mariquita	xoaniña	ʃoãˈnĩɲɐ̃
143	Lagartija	lagarta	laˈxʰaɾtɐ̥
143	Aguzanieves	lavrandeira	laβɾãnˈdejɾa
143	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
143	Cuna	cuna	ˈkũnɐ̃
143	Llevar a cuestas	levar ao lombo	leˈβaɹ ɔ ˈlõmbo
143	Dar volteretas	dar o chimpacarneiro	ˈda lo t͡ʃĩmpɐkaɾˈnẽjɾo
143	Levadura	fermento	ɸoɾˈmẽnto
144	Guisantes	pedrolos	peˈðɾɔlos̺
144	Mariquita	xoaniña	ʃuɐ̃ˈnĩɲã
144	Lagartija	lagartiña	laɣaɾˈtĩɲã
144	Aguzanieves	lavrandeira	laβɾãnˈdɛjɾa
144	Jabalí	porco montés	ˈpɔɾko mõnˈtes̺
144	Cadera	illarga	iˈʎaɾɣɐ
144	Cuna	rolo	ˈrolo
144	Llevar a cuestas	levar ás costas	leˈβaɹ as̺ ˈkɔs̺tas̺
144	Dar volteretas	dar pinchacarneiras	ˈdaɾ pĩɲt͡ʃakaɾˈnɛjɾas̺
144	Cadera	cadeira	kaˈðɛjɾa
144	Dar volteretas	dar chimpacarneira	ˈdaɾ t͡ʃĩmpakaɾˈnɛjɾa
144	Levadura	lévedo	ˈlɛβeðo
144	Levadura	fermento	ɸoɾˈmẽnto
145	Guisantes	pedrelos	peˈðɾɛlos̺
145	Mariquita	papasol	papaˈs̺ol
145	Lagartija	lagarta	laˈɣaɾtḁ
145	Aguzanieves	lavandeira	laβãnˈdejɾɐ
145	Jabalí	porco montés	ˈpɔɾko mõnˈtes̺
145	Cadera	cadeira	kaˈðejɾɐ
145	Cuna	berzo	ˈbeɾθo
145	Llevar a cuestas	levar ás cabaliñas	leˈβaɹ as̺ ˈkaβalĩɲɐ̃s̺
145	Dar volteretas	dar capitós	ˈdaɹ kapiˈtos̺
145	Levadura	lévedo	ˈlɛβeðo
145	Guisantes	tirabeques	tʰiɾaˈβɛkʰes̺
145	Cadera	cuadril	kwɐˈðɾil
145	Cuna	camareta	kamãˈɾetɐ
145	Llevar a cuestas	levar ás costas	leˈβaɹ as̺ ˈkɔs̺tɐ̥s̺
145	Dar volteretas	dar o pinchicarneiro	ˈdaɹ o pĩɲt͡ʃikaɾˈnẽjɾo
146	Guisantes	pedrelo	pʰeˈðɾɛlo
146	Mariquita	coco de Dios	ˈkoko ðe ˈðjos̺
146	Lagartija	lagartixa	lɐɣɐɾˈtiʃɐ̥
146	Aguzanieves	pastoriña	pɐs̺toˈɾĩɲɐ̃
146	Jabalí	cocho montés	ˈkot͡ʃo mõnˈtes̺
146	Cadera	cadeira	kʰɐˈðejɾɐ
146	Cuna	birzo	ˈbiɾθo
146	Llevar a cuestas	levar ás costas	leˈβaɹ ɐs̺ ˈkɔs̺tɐ̥s̺
146	Dar volteretas	dar a cunchaperneira	ˈdaɹ a kʰũɲt͡ʃɐpʰeɾˈnẽjɾɐ
146	Levadura	fermento	feɾˈmẽnto
146	Guisantes	tirabeque	tiɹɐˈβɛke
146	Aguzanieves	labrandeira	laβɾɐ̃nˈdejɾɐ
146	Cadera	cuadril	kwɐˈðɾil
147	Mariquita	papasoliño	pɐpɐs̺oˈlĩɲõ
147	Lagartija	lagartixa	laɣaɾˈtiʃɐ
147	Aguzanieves	lavrandeira	laβɾɐ̃nˈdejɾɐ
147	Jabalí	xabarín	ʃaβaˈɾĩŋ
147	Guisantes	guisantes	ɡiˈs̺ãntes̺
147	Cadera	cadera	kaˈðɛɾɐ
147	Cuna	cuna	ˈkʰũnã
147	Llevar a cuestas	levar ó carrelo	leˈβaɹ ɔ kaˈrɛlo
147	Dar volteretas	dar cunchapeidas	ˈdaɹ kũɲt͡ʃaˈpejðas̺
147	Levadura	lévedo	ˈlɛβeðo
147	Levadura	fermento	ɸorˈmɛ̃nto
148	Guisantes	garavillos	xʰaɾɐˈβiʎos̺
148	Mariquita	xoana	ʃoˈãnɐ̃
148	Lagartija	lagartiña	laxʰaɾˈtĩɲɐ̃
148	Aguzanieves	lavandeira	lɐβɐ̃nˈdejɾɐ
148	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
148	Cadera	lomedro	ˈlõmẽðɾo
148	Cuna	rulo	ˈrulo
148	Llevar a cuestas	levar ás costas	leˈβaɹ ˈas̺ ˈkɔs̺tɐs̺
148	Dar volteretas	gana-la carballiña	xʰãˈnã la kaɾβaˈʎĩɲɐ̃
148	Levadura	fermento	ɸoɾˈmẽnto
148	Guisantes	tirabaques	tiɾaˈβɛkes̺
148	Mariquita	xoaíña	ʃoɐ̃ˈĩɲɐ̃
148	Cadera	cadril	kwaˈðɾil
148	Dar volteretas	ir á chimpacarneira	ˈiɾ a t͡ʃĩmpakaɾˈnejɾɐ
148	Mariquita	doíña	doˈĩɲɐ̃
148	Cadera	cadeira	kʰaˈðejɾɐ
149	Guisantes	tirabeques	tiɾaˈβɛke̥s̺
149	Mariquita	polvoretiña	pɵlβoɾɘˈtiɲɐ
149	Lagartija	lagartixa	lɐɣɐɾˈtiʃɐ̥
149	Aguzanieves	lavrandeira	lɐβɾɐnˈdejɾɐ
149	Jabalí	porco montés	ˈpɔɾko mõnˈtes̺
149	Cadera	cadeira	kaˈðejɾɐ
149	Cuna	berzo	ˈbeɾθo
149	Llevar a cuestas	levar ás costas	leˈβaɹ as̺ ˈkɔs̺tɐs̺
149	Dar volteretas	andar o pinchacarneiro	anˈda lo pĩɲt͡ʃakaɾˈnẽjɾo
149	Levadura	fermento	ɸoɾˈmẽnto
149	Lagartija	lagartixa	lɐɣɐɾˈtiʃɐ
149	Cadera	cuadrís	kwaˈðɾis̺
149	Guisantes	pedrelos	peˈðɾɛlos̺
149	Lagartija	lagartixa	lɐɣɐɾˈtiʃɐ
149	Guisantes	chícharos	ˈt͡ʃit͡ʃaɾos̺
150	Guisantes	guisantes	xiˈs̺ãntes̺
150	Mariquita	xoana	ʒʷoˈanɐ
150	Lagartija	lagarta	lɑˈʁɑɾtɐ
150	Aguzanieves	lavandeira	lɐβɐnˈdejɾɐ
150	Jabalí	porco veado	ˈpɔɾko βeˈaðo
150	Cadera	cadeira	kaˈðejɾɐ
150	Cuna	berzo	ˈbeɾθo
150	Llevar a cuestas	levar ás costas	leˈβaɹ as̺ ˈkɔs̺tɐs̺
150	Dar volteretas	dar camballotas	ˈdaɹ kãmbaˈʎɔtɐs̺
150	Levadura	fomento	ɸoˈmẽnto
150	Guisantes	tirabeques	tiɾaˈβekes̺
150	Mariquita	xoano	ʒʷoˈanõ
150	Levadura	fomento	ɸoˈmɛ̃nto
151	Mariquita	xoaniña boa	ʃoaˈnĩɲɐ ˈβoɐ
151	Cuna	cuna	ˈkunɐ
151	Llevar a cuestas	levar ás cabaliñas	leˈβaɹ ɐʃ kʰɐβɐˈlĩɲɐ̃s̺
151	Lagartija	lagarta	lɑˈhɑɾtɐ
151	Aguzanieves	vaqueira	baˈkɛjɾɐ
151	Cadera	cadeira	kʰɐ̃ɹˈðejɾɐ
151	Dar volteretas	andar ás pinchascarballiñas	ɐ̃nˈdaɹ ɐs̺ pĩɲt͡ʃɐs̺kaɾβaˈʎĩɲɐ̃s̺
151	Guisantes	guisantes	xiˈs̺ãntəs̺
151	Guisantes	tirabeques	tiɾaˈβɛkɘs̺
151	Jabalí	marrao montés	mãˈrɑo mõnˈtes̺
151	Llevar a cuestas	as cóstas	ɐʃ ˈkɔs̺tʰɐs̺
151	Levadura	fermento	ɸoɾˈmẽnto
200	Guisantes	ervilhas	iɾˈβiʎɐʃ
200	Mariquita	joaninha	ʒuaˈnĩɲɐ
200	Lagartija	lagarta	lɐˈɣaɾtɐ̥
200	Aguzanieves	lavandisca	lɐβɐnˈdiʃkɐ̥
200	Jabalí	javali	ʒɐβɐˈli
200	Jabalí	porco-bravo	ˈpwɔɾ̥ku ˈbɾaβu
200	Cadera	quadril	kwɐˈðɾil
200	Cuna	berço	ˈbjeɾ̥sɨ
200	Llevar a cuestas	levar às costas	luˈβaɹ ɐʃ ˈkwɔʃtɐ̥ʃ
200	Dar volteretas	dar bate-cus	ˈdaɹ ˌβɐtɐ ˈkuʃ
200	Levadura	fermento	fuɾˈmẽntu̥
201	Guisantes	ervilhas	iɾˈβiʎɐʃ
201	Mariquita	joaninha	ʒʉɐˈniɲɐ
201	Lagartija	largata	lɐɾˈɡatɐ̥
201	Aguzanieves	bandeirinha	bɐ̃ndejˈɾiɲɐ
201	Aguzanieves	lavandeira	lɐβɐ̃nˈdejɾɐ
201	Jabalí	porco-bravo	ˈpɔɾku̥ ˈβɾaβʉ
201	Cadera	quadris	kɐˈðɾis̺
201	Cuna	brece	ˈbɾɛsi
201	Llevar a cuestas	levar às costas	lʉˈβaɾ as̺ ˈkɔs̺tɐ̥s̺
201	Dar volteretas	dar bate-cus	ˈdaɾ ˌβɐtɐ ˈkus̺
201	Levadura	fermento	fuɾˈmẽntu̥
202	Guisantes	ervilhas	iɾˈviʎɐʃ
202	Mariquita	joaninha	ʒwɐˈniɲɐ̃
202	Lagartija	lagarta	lɐˈɣaɾtɐ̥
202	Aguzanieves	bandeirisca	bɐndɨjˈɾiʃkɐ
202	Jabalí	javali	ʒɐvɐˈli
202	Cadera	quadril	kwɐˈðɾiʟ
202	Cuna	berço	βeɾsu̥
202	Llevar a cuestas	levar às costas	lɨˈvaɹ aʃ ˈkɔʃtɐʃ
202	Dar volteretas	cambalhotas	kɐmɐˈʎɔtɐʃ
202	Dar volteretas	dar cabriolas	ˈdaɹ kɐ̃mbɾiˈɔlɐʃ
202	Dar volteretas	dar bate-cus	ˈdaɹ ˈβatɨ ˈkuʃ
202	Levadura	fermento	fɨɾˈmẽntu̥
203	Guisantes	ervilhas	iɾˈβiʎɐʃ
203	Mariquita	joaninha	ʒuɐˈnĩɲɐ̃
203	Lagartija	salagarta	sɐlɐˈɣatɐ̥
203	Aguzanieves	lavandisca	bɨlɐ̃nˈdiʃkɐ
203	Jabalí	porco-bravo	ˈpɔɾku ˈbɾaβu
203	Cadera	quadril	kɐˈðɾili
203	Cuna	brece	ˈbɾɛsi̥
203	Llevar a cuestas	levar às costas	luˈβaɹ aʃ ˈkɔʃtɐʃ
203	Dar volteretas	dar cambalhotas	ˈdaɹ kãmbɐˈʎɔtɐʃ
203	Levadura	frumento	fɾuˈmjẽntu̥
204	Guisantes	ervilhas	iɾˈβiʎɐs̺
204	Mariquita	joaninha	ʒʉɐˈniɲɐ
204	Lagartija	largata	lɐɾˈɣatjɐ
204	Jabalí	porco-bravo	ˈpɔɾku̥ ˈbɾaβʉ
204	Cadera	quadris	kwɐˈðɾis̺
204	Cuna	berço	ˈbeɹsu̥
204	Llevar a cuestas	levar às costas	lʉˈβaɹ as̺ ˈkɔs̺tɐ̥s̺
204	Dar volteretas	dar chumba carvalhas	ˈdaɹ ˈʃũmbɐ kɐɹˈβaʎɐs̺
204	Levadura	fermento	fʉɹˈmẽntu̥
204	Aguzanieves	belinha	bɛˈliɲɐ
205	Guisantes	ervilhas	iɾˈβiʎɐs̺
205	Mariquita	joaninha	ʒʉɐˈniɲɐ
205	Lagartija	largata	lɐɾˈɣatɐ̥
205	Aguzanieves	lavandeira	lɐβɐ̃nˈdejɾɐ
205	Aguzanieves	lavandisca	lɐβɐ̃nˈdis̺kɐ̥
205	Jabalí	porco-bravo	ˈpoɾku̥ ˈbɾaβʉ
205	Cadera	quadris	kwɐˈðɾis̺
205	Cuna	berço	ˈbeɹs̺u̥
205	Llevar a cuestas	levar às costas	lʉˈβaɹ as̺ ˈkɔs̺tɐ̥s̺
205	Dar volteretas	dar cambalhotas	ˈdaɹ kɐ̃mbɐˈʎɔtɐ̥s̺
205	Levadura	fermento	fuɹˈmẽntu̥
206	Guisantes	ervilhas	iɾˈβiʎɐʃ
206	Mariquita	joaninha	ʒʉɐˈniɲɐ
206	Lagartija	salagarta	sɐlɐˈɣatɐ
206	Aguzanieves	lavandisca	lɨβɑ̃nˈdiʃkɐ̥
206	Jabalí	porco-bravo	ˈpoɾku̥ ˈβɾaβʉ
206	Cadera	NA	NA
206	Cuna	berço	ˈbeɹsu̥
206	Dar volteretas	dar cambalhotas	ˈdaɹ kɑ̃mbɐˈʎɔtɐ̥ʃ
206	Levadura	fermento	fuɹˈmẽntu̥
206	Llevar a cuestas	levar ás costas	luˈβaɹ aʃ ˈkɔʃtɐ̥ʃ
207	Guisantes	ervilhas	iɾˈβiʎɐʃ
207	Mariquita	joaninha	ʒuɐˈnĩɲɐ̃
207	Lagartija	salagarta	sɐlɐˈɣatɐ
207	Aguzanieves	lavandisca	bɨlɑwnˈdiʃkɐ
207	Cadera	quadril	kɐˈðɾilɨ
207	Cuna	berço	ˈbewɾsu̥
207	Llevar a cuestas	levar às costas	luˈβaɹ aʃ ˈkɔʃtɐʃ
207	Dar volteretas	dar cambalhotas	ˈdaɹ kɑ̃wmbɐˈʎɔtɐʃ
207	Levadura	fermento	fuɹˈmẽwntu
208	Guisantes	ervilhas	iɾˈβiʎɐs̺
208	Mariquita	joaninha	ʒʉɐˈniɲɐ
208	Lagartija	sardanita	sɐɾðɐˈnitɐ̥
208	Aguzanieves	lavandisca	lɐβɑ̃nˈdis̺kɐ̥
208	Aguzanieves	lavrandisca	lɐβɾɑ̃nˈdis̺kɐ̥
208	Jabalí	porco-espinho	ˈpoɾku̥ is̺ˈpiɲʉ
208	Cadera	quadris	kwɐˈðɾis̺
208	Cuna	berço	ˈbeɹsu̥
208	Llevar a cuestas	levar às costas	lʉˈβaɹ as̺ ˈkɔs̺tɐs̺
208	Dar volteretas	virar a capucha	biˈɾaɹ ɐ kɐˈpuʃɐ̥
208	Levadura	fermento	fuɹˈmẽntu̥
209	Guisantes	ervilhas	iɾˈβiʎɐs̺
209	Mariquita	joaninha	ʒʉɐˈniɲɐ
209	Lagartija	largata	lɐɾˈɣatɐ̥
209	Aguzanieves	levandisca	lɨβãnˈdis̺kɐ̥
209	Jabalí	NA	NA
209	Cadera	quadris	kɐˈðɾilɨs̺
209	Cuna	berço	ˈbeɹs̺u̥
209	Llevar a cuestas	levar às costas	lʉˈβaɹ as̺ ˈkɔs̺tɐs̺
209	Dar volteretas	dar vira-cus	ˈdaɹ ˈβiɾɐ ˈkus̺
209	Levadura	fermento	fuɹˈmɛ̃ntu̥
210	Guisantes	ervilhas	iɾˈβiʎɐʃ
210	Mariquita	joaninha	ʒuɐˈnĩɲɐ̃
210	Lagartija	largata	laɾˈɣatɐ
210	Aguzanieves	levandisca	lɨβɐ̃nˈdiʃkɐ
210	Jabalí	porco-montês	ˈpwoɾku̥ mwõnˈteʃ
210	Cadera	quadril	kɐˈðɾili
210	Cuna	berço	ˈbjeɾsu̥
210	Llevar a cuestas	levar às costas	luˈbaɹ aʃ ˈkɔʃtɐ̥ʃ
210	Dar volteretas	dar vira-cus	ˈdaɹ ˈβiɾɐ ˈkuʃ
210	Levadura	fermento	fɨɾˈmɛ̃jntu̥
211	Guisantes	ervilhas	iɹˈβiʎɐs̺
211	Mariquita	joaninha	ʒʉɐˈniɲɐ
211	Lagartija	largata	lɐɾˈɣatɐ
211	Aguzanieves	levandeira	lɨβɐ̃nˈdejɾɐ
211	Aguzanieves	levandisca	lɨβɐ̃nˈdis̺kɐ
211	Jabalí	porco-bravo	ˈpoɾku̥ ˈβɾaβʉ
211	Cadera	quadris	kwɐˈðɾis̺
211	Cuna	berço	ˈbeɹs̺u̥
211	Llevar a cuestas	levar às costas	lʉˈβaɹ as̺ ˈkɔs̺tɐs̺
211	Dar volteretas	dar pincha-carneiras	ˈdaɹ ˈpĩnt͡ʃɐ kɐɾˈnejɾɐs̺
211	Levadura	fermento	fuɹˈmɛ̃jntu̥
212	Guisantes	ervilhas	iɾˈβiʎɐʃ
212	Mariquita	joaninha	ʒuɐˈnĩɲɐ
212	Lagartija	sardanita	sɐɾðɐˈnitɐ
212	Aguzanieves	lavrandisca	lɐβɾɐnˈdiʃkɐ
212	Jabalí	porco-bravo	ˈpwoɾko ˈβɾaβu
212	Cadera	quadril	kɐˈðɾilɨ̥
212	Cuna	berço	ˈbeɾsu̥
212	Llevar a cuestas	levar às costas	lɨˈβaɹ aʃ ˈkɔʃtɐʃ
212	Dar volteretas	cambalhitas	kɐ̃wmbɐˈʎitɐʃ
212	Dar volteretas	cambalhotas	kɐ̃wmbɐˈʎɔtɐʃ
212	Levadura	fermento	fuɾˈmjẽntu̥
213	Guisantes	ervilhas	iɾˈβiʎɐʃ
213	Mariquita	joaninha	ʒuɐˈnĩɲɐ̃
213	Lagartija	sardanisca	sɐɾðuˈniʃkɐ
213	Aguzanieves	lavandisca	ðɨβɐwnˈdiʃkɐ
213	Aguzanieves	levandisca	lɨβɐnˈdiʃkɐ
213	Jabalí	javali	ʒɐβɐˈli
213	Cadera	quadril	kɐˈðɾilɨ
213	Cuna	berço	ˈbjeɾsu̥
213	Llevar a cuestas	levar às costas	lɨˈβaɹ ɐʃ ˈkɔʃtɐʃ
213	Dar volteretas	dar cambalhotas	ˈdaɹ kambɐˈʎɔtɐʃ
213	Levadura	fermento	fɨɾˈmjɛ̃ntu
214	Guisantes	ervilhas	iɹˈβiʎɐs̺
214	Mariquita	joaninha	ʒʉɐˈniɲɐ
214	Lagartija	sardanisca	s̺ɐɹðʉˈnis̺kɐ̥
214	Aguzanieves	avoeirinha	ɐβʉejˈɾiɲɐ
214	Jabalí	NA	NA
214	Cadera	quadris	kwɐˈðɾis̺
214	Cuna	berço	ˈbweɹs̺u̥
214	Cuna	berço	ˈbeɹs̺u̥
214	Llevar a cuestas	levar às costas	lɨˈβaɹ as̺ ˈkɔs̺tɐ̥s̺
214	Dar volteretas	dar uma vira com a tacha	ˈdaɹ umɐ ˈbiɹɐ kɐ ˈtat͡ʃɐ
214	Levadura	crecente	kɾɨˈs̺ẽntɨ̥
215	Guisantes	ervilhas	iɹˈβiʎɐs̺
215	Mariquita	joaninha	ʒʉɐˈniɲɐ
215	Lagartija	sardanisca	s̺ɐðuɹˈnis̺kɐ
215	Aguzanieves	boieira	bɔʝˈejɾɐ
215	Jabalí	porco-bravo	ˈpwoɹku̥ ˈβɾaβʉ
215	Cadera	encontro	ĩŋˈkõwntɾʉ
215	Cuna	canastra	kɐˈnas̺tɾɐ
215	Llevar a cuestas	levar a cavalo	lʉˈβaɹ ɐ kɐˈβalʉ
215	Dar volteretas	dar vira-cus	ˈdaɹ ˈβiɾɐ ˈkus̺
215	Levadura	frumento	fɾʉˈmɛ̃jntu̥
216	Guisantes	ervilhas	iɹˈβiʎɐs̺
216	Mariquita	joaninha	ʒuɐˈnĩɲɐ
216	Lagartija	sardanisca	s̺ɐɹðuˈnis̺kɐ̥
216	Aguzanieves	lavandisca	bɐlɑ̃wnˈdis̺kɐ̥
216	Jabalí	NA	NA
216	Cadera	cruzes	ˈkɾuz̺ɨs̺
216	Cuna	berço	ˈbjeɹs̺u̥
216	Llevar a cuestas	levar ao tiracolo	luˈβaɹ ɔ tiɹɐˈkɔlɨ
216	Dar volteretas	dar vira-cus	ˈdaɹ ˈβaɹi ˈkus̺
216	Levadura	fermento	fuɹˈmiẽntu̥
217	Guisantes	ervilhas	iɹˈβiʎɐs̺
217	Mariquita	joaninha	ʒʉɐˈniɲɐ
217	Lagartija	largata	lɐˈɹɣatɐ̥
217	Aguzanieves	lavandeira	lɐβɐ̃nˈdejɹɐ
217	Jabalí	porco-bravo	ˈpɔɹku̥ ˈβɾaβʉ
217	Cadera	encontros	ĩŋˈkõntɾʉs̺
217	Cuna	berço	ˈbeɹsu̥
217	Llevar a cuestas	levar às costas	lʉˈβaɹ as̺ ˈkɔs̺tɐs̺
217	Dar volteretas	dar cambalhotas	ˈdaɹ kɐ̃mbɐˈʎɔtɐs̺
217	Levadura	fermento	fuɹˈmẽntu̥
218	Guisantes	ervilhas	iɹˈβiʎɐs̺
218	Mariquita	joaninha	ʒʉɐˈniɲɐ
218	Lagartija	largatixa	lɐɹɣɐˈtit͡ʃɐ
218	Aguzanieves	lavandeira	lɨβɐ̃nˈdejɹɐ
218	Jabalí	porco-bravo	ˈpoɹku̥ ˈβɾaβʉ
218	Cadera	encontros	ĩŋˈkõntɾʉs̺
218	Cadera	cadeiras	kɐˈðejɹɐs̺
218	Cuna	berço	ˈbeɹsu̥
218	Llevar a cuestas	levar às costas	lʉˈβaɹ as̺ ˈkɔs̺tɐs̺
218	Dar volteretas	jogar a chimpa-carneira	ʒʉˈɣaɹ ɐ ˈt͡ʃĩmpɐ kɐɹˈnejɹɐ
218	Levadura	fermento	fuɹˈmẽntu̥
219	Guisantes	ervilhas	iɹˈβiʎɐs̺
219	Mariquita	lisboa	liz̺ˈβoɐ
219	Lagartija	lagarta	lɐˈɣɑɹtɐ
219	Aguzanieves	lavandeira	lɐβɐ̃nˈdejɹɐ
219	Jabalí	javali	ʒɐβɐˈli
219	Cadera	quartos	ˈkwɑɹtu̥s̺
219	Cuna	berço	ˈbjeɹsu̥
219	Llevar a cuestas	levar às costas	lʉˈβɑɹ as̺ ˈkɔs̺tɐ̥s̺
219	Dar volteretas	dar bate-cus	ˈdɑɹ ˌbɐtɐ ˈkus̺
219	Levadura	fermento	fuɹˈmɛ̃jntu̥
220	Guisantes	ervilhas	iɹˈβiʎɐs̺
220	Mariquita	joana voa	ʒʉˈɐnɐ ˈβoɐ
220	Mariquita	joaninha	ʒʉɐˈniɲɐ
220	Lagartija	lagartucha	lɐɣɐɹˈtuʃɐ
220	Aguzanieves	lavandeira	lɐβɐ̃nˈdejɹɐ
220	Jabalí	porco-montês	ˈpɔɹku̥ mũnˈtes̺
220	Cadera	quadris	kwɐˈðɾis̺
220	Cuna	berço	ˈbeɹsu̥
220	Llevar a cuestas	levar às costas	lʉˈβaɹ as̺ ˈkɔs̺tɐs̺
220	Dar volteretas	jogar a pincha-carneira	ʒʉˈɣaɹ ɐ ˈpĩnt͡ʃɐ kɐɹˈnejɹɐ
220	Levadura	fermento	fuɹˈmẽntu̥
221	Guisantes	ervilhas	iɾˈβiʎɐs̺
221	Mariquita	mariquita	maɹiˈkitɐ
221	Lagartija	lagartixa	lɐɣɐɾˈtiʃɐ
221	Aguzanieves	lavandeira	lɐβɐnˈdɛjɾɐ
221	Jabalí	montês	mõwnˈtes
221	Cadera	cadeira	kaˈðejɾɐ
221	Cadera	quadril	kwaˈðɾiʟ
221	Cuna	berço	ˈbɾis̪ju
221	Llevar a cuestas	levar às cuestas	liˈβaɹ ɐs̺ kuˈes̺tɐs̺
221	Dar volteretas	dar a pincha-carneira	ˈdaɾ ɐ ˈβĩɲt͡ʃɐ kaɾˈnejɾɐ
221	Levadura	fermento	fieɾˈmjẽnto
222	Guisantes	ervilhas	iɾˈβiʎɐs̺
222	Mariquita	joaninha	ʒʉɐˈniɲɐ
222	Lagartija	lagartixa	lɐɣɐɹˈtiʃɐ
222	Aguzanieves	boieira	bɔʝˈejɹɐ
222	Jabalí	porco-montês	ˈpɔɹku̥ mũnˈtes̺
222	Jabalí	javali	ʒɐβɐˈlĩ
222	Cadera	quadris	kwɐˈðɾizɨ̥s̺
222	Cuna	berço	ˈbeɹsu̥
222	Llevar a cuestas	levar às costas	lɨˈβaɹ as̺ ˈkɔs̺tɐs̺
222	Dar volteretas	jogar a pincha-carneira	ʒʉˈɣaɹ ɐ ˈpĩnt͡ʃɐ kɐɹˈnejɹɐ
222	Levadura	fermento	fuɹˈmẽntu̥
223	Guisantes	ervilhas	iɹˈβiʎɐs̺
223	Mariquita	joaninha voa	ʒʉɐˈniɲɐ ˈβoɐ
223	Lagartija	lagartixa	lɐɣɐɹˈtiʃɐ̥
223	Aguzanieves	lavandeira	lɐβɐ̃nˈdejɹɐ
223	Jabalí	porco-montês	ˈpɔɹku̥ mũnˈtes̺
223	Cadera	quadris	kwɐˈðɾis̺
223	Cadera	quadril	kwɐˈðɾilɨ
223	Cuna	berço	ˈbeɹsu̥
223	Llevar a cuestas	levar às costas	lʉˈβaɹ as̺ ˈkɔs̺tɐ̥s̺
223	Dar volteretas	fazer a poltrica	fɐˈzeɹ ɐ puʟˈtɾikɐ̥
